,source,cluster,x,y
593,sina.com,3,-1.4749,-8.0956
594,goldstreamgazette.com,14,5.6613,-39.628
595,lagrandeobserver.com,12,17.368,30.719
596,americanpress.com,16,-23.171999999999997,-16.202
597,canoe.com,11,40.021,-21.342
598,ktvq.com,16,-26.776,-18.164
599,enewspf.com,15,-1.8622,8.1765
600,abajournal.com,11,39.448,-21.385
601,thejewishstar.com,9,43.073,-6.2058
602,indystar.com,1,-21.655,10.369000000000002
603,951kbby.com,16,-26.555999999999997,-14.168
604,romereports.com,16,-25.891,-14.094000000000001
605,northerndailyleader.com.au,14,3.6125,-31.595
606,vegasnews.com,1,-16.832,9.8376
607,thedailystar.com,9,47.633,-4.5349
608,upnorthlive.com,16,-23.732,-17.183
609,bluemountainsgazette.com.au,15,-2.2292,8.1082
610,ekantipur.com,12,18.878,30.502
611,kxly.com,15,-0.95629,7.3542
612,abc22now.com,12,17.832,30.773000000000003
613,cinewsnow.com,16,-24.805,-16.83
614,wvmetronews.com,9,45.972,-6.9328
615,samaa.tv,16,-22.254,-14.584000000000001
616,newcastlestar.com.au,13,10.193,8.4494
617,wlbz2.com,16,-22.53,-18.047
618,mystateline.com,1,-13.2,14.644
619,leightonbuzzardonline.co.uk,11,41.263000000000005,-21.704
620,kentontimes.com,11,39.172,-21.345
621,variety.com,14,7.3225,-40.698
622,5pillarsuk.com,1,-13.527999999999999,16.703
623,news1130.com,5,-25.718000000000004,9.9762
624,iomtoday.co.im,16,-24.475,-18.408
625,comunicati.net,3,-1.1739,-5.5969
626,babycenter.com,9,43.801,-7.7519
627,presstelegram.com,15,-2.3042,8.7937
628,gov.uk,1,-14.091,26.478
629,foxreno.com,9,47.504,-3.7808
630,calgaryherald.com,16,-24.865,-16.495
631,wapt.com,4,-29.721,12.449000000000002
632,weatherforddemocrat.com,13,9.6736,8.1244
633,wlsam.com,15,-2.4913,8.5788
634,clactonandfrintongazette.co.uk,12,18.209,29.349
635,watertowndailytimes.com,1,-23.243000000000002,11.087
636,999thefoxrocks.com,16,-23.539,-13.825999999999999
637,myfm1065.com,14,6.3683,-39.167
638,e-know.ca,17,31.811999999999998,13.032
639,bradenton.com,1,-17.211,9.9513
640,examiner.com.au,15,-1.9175,8.8156
641,awesome98.com,16,-24.22,-16.5
642,wbrc.com,3,-9.1697,-9.9571
643,wsws.org,16,-27.131999999999998,-17.21
644,miadhu.com,14,9.6721,-40.481
645,wsau.com,17,31.908,12.902000000000001
646,kmbc.com,16,-25.368000000000002,-14.288
647,addictinginfo.org,16,-24.215,-15.085999999999999
648,azfamily.com,9,48.028,-5.0963
649,goldenisles.news,12,19.077,30.064
650,chron.com,12,17.699,31.109
651,freebeacon.com,15,-1.7009,7.694
652,wfasam.com,15,-1.4718,8.1221
653,efe.com,14,5.2256,-30.804000000000002
654,cowraguardian.com.au,3,-3.6036,-9.0424
655,wfxl.com,9,44.588,-4.1956
656,cbs6albany.com,16,-27.18,-16.271
657,cw33.com,16,-24.114,-14.435
658,1050talk.com,3,-2.5363,-6.8286
659,watchfox29.com,1,-14.821,9.0873
660,globegazette.com,9,46.763000000000005,-4.3353
661,businessinsider.in,12,17.617,30.971999999999998
662,oxfordmail.co.uk,1,-15.227,16.887999999999998
663,huffingtonpost.com.au,8,15.325,-2.3994
664,gannawarratimes.com.au,12,17.533,30.228
665,ottawaherald.com,14,6.4203,-32.641
666,dnaindia.com,0,1.2285,-9.4369
667,thenational.scot,8,14.163,-2.465
668,dailyjournal.net,16,-23.691999999999997,-16.477999999999998
669,wfsb.com,3,1.3109,-4.6581
670,recorderonline.com,3,-1.2536,-2.9155
671,star967.net,11,39.247,-21.994
672,hoodrivernews.com,15,-1.4727,8.5813
673,herefordtimes.com,14,9.5298,-35.650999999999996
674,lehighvalleylive.com,14,10.34,-40.266999999999996
675,wordpress.com,1,-11.842,7.5472
676,jcpost.com,16,-27.089000000000002,-18.401
677,eastoregonian.com,16,-25.619,-16.535999999999998
678,aaj.tv,16,-24.549,-16.377
679,phillytrib.com,16,-24.645,-13.376
680,sharonherald.com,0,-17.085,3.9253
681,drf.com,16,-23.229,-15.165
682,pressreleasepoint.com,16,-25.511999999999997,-17.097
683,bcdemocrat.com,3,-3.3294,-9.1858
684,pamplinmedia.com,3,0.43527,-5.0507
685,katherinetimes.com.au,1,-14.389000000000001,11.312999999999999
686,citifmonline.com,15,-1.2507,8.5883
687,middleeastmonitor.com,14,9.4267,-36.384
688,littleapplepost.com,7,13.210999999999999,-16.687
689,crainscleveland.com,1,-10.427,20.67
690,irvinetimes.com,15,-1.5111,8.0049
691,omaha.com,16,-25.325,-17.303
692,historynet.com,16,-26.66,-18.445
693,morningstaronline.co.uk,15,-1.8851,8.2094
694,railpage.com.au,16,-24.182,-15.76
695,malaysiakini.com,3,-3.4596,-5.202000000000001
696,13wham.com,2,-2.0151,-11.985999999999999
697,dailytribune.net,13,9.9569,9.113999999999999
698,theflindersnews.com.au,14,5.6082,-32.446
699,cw39.com,16,-25.496,-15.96
700,news12.com,16,-26.07,-15.649000000000001
701,theprogress.com,16,-25.605,-18.094
702,tv6tnt.com,13,10.697000000000001,7.8554
703,hits973.com,8,14.804,-2.5035
704,crookwellgazette.com.au,15,-1.3642,8.2646
705,abc12.com,16,-25.194000000000003,-18.173
706,country93.ca,3,-0.33391,-5.518
707,vancouversun.com,13,9.8945,7.4082
708,nwcn.com,16,-22.585,-15.675
709,democratherald.com,5,-28.221,5.7419
710,newyorktelegraph.com,14,2.9771,-31.974
711,outlookafghanistan.net,17,30.635,14.247
712,magic1069.com,14,6.5655,-36.196
713,wausaudailyherald.com,12,17.367,30.337
714,wvgazettemail.com,16,-23.066,-15.187999999999999
715,caledoniacourier.com,16,-23.745,-15.962
716,marketingland.com,14,9.1825,-39.169000000000004
717,wsaz.com,14,6.2326,-39.27
718,witn.com,14,7.2718,-38.539
719,madison-press.com,14,5.6404,-35.836999999999996
720,wjactv.com,16,-23.634,-16.783
721,1079ishot.com,16,-23.866999999999997,-16.019000000000002
722,whitsundaytimes.com.au,15,-2.2043,8.2767
723,nakedcapitalism.com,3,-1.4559,-6.6213
724,wcvb.com,14,3.6566,-34.35
725,stwnewspress.com,14,5.9656,-34.304
726,myfox8.com,14,6.2634,-38.638000000000005
727,self.com,0,1.5847,-9.8647
728,local21news.com,15,-2.074,7.9283
729,newsgram.com,1,-16.116,14.917
730,thedailycourier.com,12,18.136,29.881
731,independentmail.com,9,44.403999999999996,-6.2577
732,ripr.org,14,5.2794,-34.87
733,abc3340.com,16,-23.59,-14.607000000000001
734,923bobfm.com,16,-23.658,-15.072000000000001
735,politicaldog101.com,15,-2.1317,8.4571
736,henryherald.com,14,6.2637,-34.35
737,timesofisrael.com,1,-23.936,20.262999999999998
738,postcrescent.com,17,31.963,14.134
739,newshub.org,16,-24.755,-15.956
740,thonline.com,11,40.007,-18.064
741,darlingtonandstocktontimes.co.uk,13,9.7314,7.7104
742,halsteadgazette.co.uk,11,38.129,-20.79
743,fox29.com,14,7.6338,-38.979
744,castlerocknewspress.net,14,6.8618,-40.095
745,greensboro.com,3,-0.01022,-4.5642
746,wdtimes.com,1,-10.970999999999998,12.867
747,bc.ctvnews.ca,16,-26.711,-17.274
748,sundaytimes.lk,14,7.4855,-41.117
749,varsity.co.uk,14,6.4394,-36.954
750,spokesman.com,16,-24.729,-14.046
751,greatlakesadvocate.com.au,17,31.028000000000002,13.394
752,haidagwaiiobserver.com,14,5.5741,-40.141999999999996
753,marklevinshow.com,16,-24.523000000000003,-16.775
754,thezone1059.com,15,-1.9652,8.8901
755,kenilworthweeklynews.co.uk,15,-1.7445,8.9035
756,timesherald.com,14,6.7615,-37.771
757,iisd.org,16,-22.453000000000003,-16.799
758,portnews.com.au,1,-10.651,6.0409
759,4029tv.com,14,6.2944,-35.495
760,viralsprint.com,14,5.0434,-34.32
761,inewstoday.net,14,7.0715,-30.8
762,kltv.com,16,-21.619,-15.415999999999999
763,coolum-news.com.au,13,9.2772,8.5525
764,sunherald.com,16,-25.051,-15.376
765,winonadailynews.com,1,-23.789,19.702
766,kbtt.fm,8,13.545,-1.7283
767,catholicnewsagency.com,16,-21.886999999999997,-16.694000000000003
768,wlip.com,3,-0.67351,-8.0111
769,cbs2iowa.com,16,-24.815,-17.59
770,emissourian.com,14,6.81,-38.848
771,kdhnews.com,1,-15.957,10.308
772,ladysmithchronicle.com,9,43.184,-5.2282
773,yourstory.com,9,46.781000000000006,-3.9553
774,wjsu.org,14,4.6728,-34.224000000000004
775,vovworld.vn,14,8.1525,-40.683
776,gloucestertimes.com,17,31.885,13.63
777,educationinvestor.co.uk,15,-1.4836,8.719
778,nj.com,1,-11.245999999999999,10.405999999999999
779,chippewa.com,6,1.2557,29.851999999999997
780,investors.com,1,-6.8129,23.098000000000003
781,wfdd.org,8,18.678,-2.3275
782,lubbockonline.com,16,-24.802,-16.973
783,thelancasterandmorecambecitizen.co.uk,11,38.963,-20.898000000000003
784,wesa.fm,1,-14.497,12.645
785,africareview.com,14,5.3268,-33.498000000000005
786,africanexaminer.com,14,8.4146,-37.247
787,wlox.com,1,-10.856,8.4304
788,inquisitr.com,1,-11.363,6.1557
789,nh1.com,14,9.695,-39.905
790,ronpaulinstitute.org,14,7.6446,-36.203
791,israellycool.com,14,5.7781,-37.174
792,wflx.com,5,-27.604,6.0795
793,texarkanagazette.com,14,6.3514,-34.318000000000005
794,ijpr.org,16,-26.385,-14.532
795,scoopwhoop.com,14,4.7903,-36.346
796,saanichnews.com,14,6.5298,-39.906
797,palmbeachdailynews.com,3,-5.268,-6.0383
798,kait8.com,17,30.843000000000004,14.012
799,megynkelly.org,7,12.956,-14.857000000000001
800,710wfnr.com,17,32.546,13.548
801,thecallnews.com,17,31.309,13.99
802,guardian.ng,9,43.982,-6.8745
803,nraila.org,16,-24.961,-15.812000000000001
804,narrominenewsonline.com.au,5,-27.486,5.4449
805,somerset-kentucky.com,14,4.5195,-35.066
806,scoop.co.nz,8,14.616,-3.2275
807,mainichi.jp,13,10.043,7.0825
808,freepressjournal.in,15,-1.4913,8.7695
809,kctv5.com,1,-9.8601,5.872999999999999
810,whec.com,13,9.6483,7.8721
811,mashable.com,14,4.0534,-37.695
812,ohio.com,14,9.4679,-40.716
813,joinfo.com,14,5.4544,-33.441
814,smartcanucks.ca,14,5.8915,-38.72
815,spin.com,17,30.680999999999997,13.089
816,abqjournal.com,16,-24.335,-18.053
817,eastwoodadvertiser.co.uk,14,7.1237,-39.885
818,eagletribune.com,17,31.173000000000002,13.513
819,hot105fm.com,1,-10.636,11.83
820,lasvegasnvblog.com,3,-2.4492,-5.8072
821,globaltimes.cn,11,40.964,-22.141
822,fromthetrenchesworldreport.com,14,5.9541,-38.383
823,memphisflyer.com,14,6.6236,-40.857
824,shropshirestar.com,1,-12.77,19.715
825,asiaone.com,8,14.68,-4.9837
826,mobilesyrup.com,14,6.8409,-35.083
827,greaterkashmir.com,14,6.4463,-40.255
828,zanesvilletimesrecorder.com,16,-25.171,-15.853
829,boorowanewsonline.com.au,9,46.512,-5.1863
830,790wpic.com,17,30.671,13.720999999999998
831,girlsjustwannahaveguns.com,17,30.583000000000002,13.708
832,policeone.com,14,6.8487,-39.231
833,luxurydaily.com,14,6.6439,-39.273
834,ed.fm,8,14.130999999999998,-4.6473
835,reformer.com,1,-10.059,1.2838
836,courthousenews.com,3,-9.5739,-10.661
837,illawarramercury.com.au,1,-17.881,10.534
838,braidwoodtimes.com.au,16,-23.361,-17.704
839,timescall.com,8,13.431,-5.8583
840,jerusalemonline.com,14,8.6266,-34.766
841,capegazette.com,14,7.101,-37.041
842,indiatimes.com,1,-13.704,11.07
843,toptechnews.com,3,-2.9211,-9.9962
844,burytimes.co.uk,1,-14.321,10.51
845,1059themountain.com,14,4.2888,-37.523
846,en.radiovaticana.va,14,6.6974,-33.486999999999995
847,thenews-chronicle.com,8,14.731,-5.4253
848,krtv.com,1,-10.237,3.4921
849,texasgopvote.com,13,9.4626,7.6638
850,kelownadailycourier.ca,1,-10.338,28.1
851,nzherald.co.nz,9,46.72,-6.6072
852,kkiq.com,1,-9.7507,12.209000000000001
853,alimi.ng,14,5.7533,-35.016999999999996
854,nigeriasun.com,16,-24.529,-14.76
855,goerie.com,3,-0.62679,-8.1623
856,kirkintilloch-herald.co.uk,14,7.0517,-30.813000000000002
857,thescottishfarmer.co.uk,1,-9.7396,11.812000000000001
858,masslive.com,14,4.8829,-39.041
859,columbustelegram.com,13,8.9084,8.0059
860,phillyvoice.com,3,-4.1741,-7.0147
861,reveal.co.uk,17,31.041,12.843
862,starpulse.com,14,3.3581,-35.062
863,gratefulweb.com,14,5.0688,-36.178000000000004
864,981thehawk.com,14,7.4105,-40.618
865,lillienews.com,14,6.2579,-41.08
866,kcaw.org,13,10.084,7.9046
867,seeker.com,17,30.664,13.204
868,uloop.com,14,6.5243,-37.218
869,marketing-interactive.com,8,14.258,-5.0254
870,azdailysun.com,0,-7.0014,-2.3697
871,thezimbabwemail.com,16,-23.074,-16.989
872,dailyillini.com,1,-7.9433,2.3732
873,blacktownsun.com.au,17,30.989,14.450999999999999
874,omanobserver.om,17,31.476,13.509
875,politicalnews.me,11,40.124,-21.905
876,indianapublicmedia.org,8,14.405,-4.7828
877,iberkshires.com,8,14.649000000000001,-5.2357
878,charlotteobserver.com,3,2.3930000000000002,-3.5664
879,airliners.net,11,38.709,-21.741
880,lazer1033.com,14,6.9934,-34.428000000000004
881,pendletoday.co.uk,8,14.284,-4.524
882,kvia.com,17,30.824,12.943
883,finanznachrichten.de,13,10.263,8.7813
884,hudsonvalleynewsnetwork.com,14,7.8213,-36.650999999999996
885,timesledger.com,3,-3.2082,-7.785
886,southstrandnews.com,17,31.588,12.642000000000001
887,wwoz.org,14,4.8853,-37.381
888,wsls.com,14,6.1165,-39.742
889,thedailytimes.com,14,7.47,-36.563
890,goldentranscript.net,8,14.213,-5.8452
891,beatricedailysun.com,1,-15.892000000000001,9.7363
892,riverinaleader.com.au,0,-13.404000000000002,1.4901
893,rinf.com,3,-6.9047,-8.3531
894,catholicherald.co.uk,16,-23.616,-16.267
895,bridportnews.co.uk,2,-0.9300200000000001,-13.517999999999999
896,101touchfm.co.uk,14,8.4177,-35.829
897,tahoedailytribune.com,3,-0.36409,-5.5873
898,unian.info,1,-11.294,25.094
899,cbn.com,14,7.6871,-38.478
900,newstrackindia.com,1,-16.811,10.720999999999998
901,portclintonnewsherald.com,16,-24.333000000000002,-17.359
902,basildonstandard.co.uk,4,-29.8,14.321
903,mansheet.net,18,-15.575,6.1773
904,therebel.media,8,13.872,-5.7845
905,blouinnews.com,8,14.206,-5.8699
906,hutchnews.com,2,-0.9757399999999999,-14.513
907,missoulian.com,15,-0.10402,8.8582
908,techcentral.ie,17,32.115,13.869000000000002
909,apsnypress.info,14,3.0561,-36.499
910,standard-freeholder.com,14,7.0259,-41.192
911,benningtonbanner.com,10,10.687999999999999,-22.604
912,bollywoodlife.com,17,31.191999999999997,12.630999999999998
913,clevelandstar.com,14,8.0438,-40.31
914,tibet.net,17,31.979,13.427
915,bnionline.net,8,13.97,-5.1868
916,enterprise-security-today.com,17,31.898000000000003,14.48
917,mtstandard.com,1,-10.809000000000001,7.4729
918,brisbanetimes.com.au,1,-9.5225,12.627
919,fox4kc.com,12,19.273,29.747
920,maldonandburnhamstandard.co.uk,14,3.8097,-33.963
921,cypnow.co.uk,14,7.9007,-39.745
922,telesurtv.net,14,9.0533,-38.309
923,cbslocal.com,1,-10.066,7.4104
924,wjbc.com,7,13.235999999999999,-16.926
925,theconservativetreehouse.com,1,-19.756,10.875
926,nuggetnews.com,14,7.064,-39.685
927,sabc.co.za,14,5.973,-34.771
928,ktvb.com,14,7.0682,-35.698
929,uniondailytimes.com,8,14.222999999999999,-5.8298
930,startsat60.com,14,6.2399,-36.518
931,actionnewsjax.com,9,42.277,-5.3978
932,star1063.com.au,17,31.169,14.017999999999999
933,popsugar.com.au,18,-15.325,6.1596
934,jamaica-star.com,14,4.6617,-36.039
935,oklahomacitysun.com,8,13.652999999999999,-4.8158
936,pamplinmediagroup.com,7,11.955,-17.762999999999998
937,keyc.com,13,10.318,8.2287
938,gattonstar.com.au,1,-9.9921,1.6193
939,nashuatelegraph.com,8,17.36,-3.1911
940,simcoereformer.ca,17,31.45,13.219000000000001
941,kswo.com,1,-20.916,10.699000000000002
942,winghamchronicle.com.au,1,-14.665,13.458
943,brproud.com,0,10.615,-14.118
944,af.mil,0,3.3345,-12.61
945,hucknalldispatch.co.uk,14,5.5953,-36.783
946,stljewishlight.com,14,6.2147,-35.921
947,z96.com,8,13.694,-5.532
948,consumerist.com,0,-13.404000000000002,1.4969999999999999
949,wbir.com,3,-10.152000000000001,-11.873
950,infotechlead.com,17,31.514,14.228
951,wgnradio.com,8,13.777999999999999,-5.4929
952,downtrend.com,8,13.780999999999999,-4.8572
953,palestinemonitor.org,14,4.7048,-31.421
954,wtvq.com,1,-20.099,19.918
955,eveshamjournal.co.uk,3,-3.4946,-8.1455
956,observertoday.com,11,40.086999999999996,-21.511
957,goldthwaiteeagle.com,3,-5.1998,-9.6112
958,traildailytimes.ca,17,31.41,12.834000000000001
959,thebengalitimes.com,17,31.676,13.847000000000001
960,law360.com,17,32.095,13.177999999999999
961,eturbonews.com,14,6.0495,-37.793
962,1640thechamp.com,8,16.589000000000002,-1.4352
963,palmbeachpost.com,1,-12.222999999999999,9.8787
964,wndu.com,1,-11.901,4.3813
965,thetandd.com,3,-0.040431,-5.446000000000001
966,desimartini.com,14,7.737,-39.756
967,ladysmithgazette.co.za,8,14.577,-5.5189
968,wncn.com,12,19.375,30.188000000000002
969,ghanavibes.com,8,13.689,-5.2084
970,newschannel9.com,17,30.089000000000002,13.597999999999999
971,gloucesteradvocate.com.au,1,-17.227,9.8053
972,montreal.ctvnews.ca,14,5.8793,-40.717
973,starbeacon.com,14,6.8217,-37.676
974,bustle.com,14,5.5375,-39.333
975,hendersondispatch.com,14,8.2459,-39.364000000000004
976,jadaliyya.com,8,14.57,-5.3135
977,cranbrooktownsman.com,0,-13.421,1.5305
978,news957.com,13,9.4744,8.4101
979,303magazine.com,10,10.687000000000001,-22.64
980,livemint.com,3,-9.4413,-10.364
981,lexology.com,14,7.9959,-33.598
982,mv-voice.com,8,13.48,-5.1805
983,pressofatlanticcity.com,13,9.9351,8.1083
984,orlytaitzesq.com,1,-10.878,12.745999999999999
985,tvnz.co.nz,18,-15.495999999999999,6.1707
986,yardflex.com,14,7.5227,-37.793
987,kroc.com,8,14.61,-5.6945
988,newsradio1029.com,1,-7.8349,2.2403
989,wbt.com,10,10.689,-22.587
990,sbs.com.au,1,-10.446,14.922
991,pasadenastarnews.com,12,18.6,30.415
992,mymix1079.com,14,9.9665,-37.344
993,powerlineblog.com,14,7.172000000000001,-38.971
994,katkountry105.com,14,8.5897,-38.084
995,thedailystar.net,8,14.958,-2.968
996,nbc4i.com,1,-16.023,11.147
997,opendemocracy.net,1,-11.735,9.0473
998,karnataka.indiaeveryday.in,1,-10.298,3.4477
999,pimediaonline.co.uk,14,4.4778,-35.974000000000004
