,source,cluster,x,y
602,wafb.com,1,-6.5336,15.9
603,morningstaronline.co.uk,9,12.786,-3.9249
604,dw.com,4,-30.54,2.9151
605,suttoncoldfieldobserver.co.uk,8,15.435,-32.492
606,newsday.com,0,-25.179000000000002,6.7612
607,stthomastimesjournal.com,24,16.192999999999998,20.675
608,tribuneledgernews.com,18,20.781999999999996,3.4557
609,givemeliberty01.com,1,-7.9671,14.267000000000001
610,billingsgazette.com,12,-1.2315,8.4873
611,wcpo.com,2,6.4556,-3.4597
612,997wtn.com,19,40.36,-17.682000000000002
613,suntimes.com,13,40.187,-6.5123
614,lovefm.com,24,17.861,19.304000000000002
615,chapelboro.com,19,41.251000000000005,-20.668000000000003
616,mmafighting.com,8,15.039000000000001,-33.154
617,thehindu.com,18,19.537,3.1483
618,news-mail.com.au,19,40.102,-19.641
619,rare.us,24,16.471,18.919
620,klfm967.co.uk,8,14.149000000000001,-33.025
621,usc.edu,21,19.244,-28.079
622,turnto23.com,8,15.561,-33.239000000000004
623,napavalleyregister.com,4,-31.151,6.777
624,cbsnews.com,9,10.02,-5.9274
625,victorharbortimes.com.au,8,14.786,-34.241
626,ljworld.com,24,19.678,22.26
627,osundefender.org,13,41.358999999999995,-4.0999
628,themalaymailonline.com,4,-30.333000000000002,1.8921
629,bobfm.co.uk,23,-15.948,-7.2545
630,uexpress.com,23,-17.096,-7.9876
631,pakistanabroad.com,24,20.062,19.72
632,prurgent.com,23,-16.865,-8.7261
633,gbcghana.com,9,10.347999999999999,-3.5572
634,motherjones.com,8,13.913,-34.07
635,columbiamissourian.com,13,39.71,-7.4328
636,theadvocatengr.com,24,17.422,20.73
637,klif.com,19,42.585,-17.373
638,politifact.com,1,-11.074000000000002,14.942
639,kfornow.com,24,18.775,21.03
640,delconewsnetwork.com,24,18.355,17.823
641,sacbee.com,1,-8.2957,11.807
642,townhall.com,24,14.876,20.726
643,medicinenet.com,23,-16.17,-7.1506
644,focustaiwan.tw,24,17.855,20.888
645,oregonlive.com,2,5.7924,-5.7807
646,dailyastorian.com,24,18.718,20.651999999999997
647,wjbf.com,23,-17.387999999999998,-8.2332
648,leaderpost.com,20,-0.084846,5.4706
649,manchestereveningnews.co.uk,24,14.69,20.119
650,themoderatevoice.com,8,13.299000000000001,-33.536
651,pilotonline.com,24,15.499,20.073
652,masterherald.com,13,41.368,-6.4442
653,wvnn.com,16,-26.613000000000003,-25.653000000000002
654,yakimaherald.com,1,-10.35,15.19
655,winghamchronicle.com.au,24,20.032,20.086
656,theartnewspaper.com,24,18.279,18.62
657,hpuy.com,11,-2.1623,14.162
658,wiltsglosstandard.co.uk,19,40.662,-20.335
659,wbap.com,4,-31.659000000000002,1.8322
660,thisislancashire.co.uk,24,19.766,22.03
661,dunstabletoday.co.uk,9,10.555,-5.3721
662,q108.com,8,15.57,-32.986
663,mexicostar.com,8,18.428,-35.249
664,pasadenastarnews.com,24,19.173,21.938000000000002
665,andovertownsman.com,18,22.165,2.8049
666,newsbug.info,9,13.534,-3.5027
667,westerngazette.ca,16,-26.823,-27.368000000000002
668,gladstoneobserver.com.au,18,17.892,2.6251
669,niagarafallsreview.ca,24,17.680999999999997,19.549
670,rochesterfirst.com,16,-28.381999999999998,-27.513
671,ghanastar.com,13,40.628,-7.9966
672,dudleynews.co.uk,2,4.0801,-2.5659
673,BBC Monitoring,24,17.067999999999998,20.13
674,nydailynews.com,23,-15.790999999999999,-7.2485
675,ktxs.com,24,15.850999999999999,21.445999999999998
676,currentaffairs.gktoday.in,19,40.11,-19.247
677,shootonline.com,0,19.2,0.11794
678,magic1021.com,8,15.540999999999999,-35.645
679,localberkshire.co.uk,16,-27.954,-27.416
680,newstrackindia.com,10,-2.5021,18.632
681,fox59.com,3,5.7606,-10.397
682,bleacherreport.com,18,21.895,3.9531
683,pharostribune.com,24,18.147000000000002,20.414
684,mynorthwest.com,24,17.0,21.154
685,bbc.com,19,39.202,-18.593
686,thewhig.com,22,-2.9731,-15.354000000000001
687,oudaily.com,24,19.92,20.912
688,enidnews.com,23,-16.665,-8.5823
689,wcoutlook.com,8,14.811,-33.275999999999996
690,talkradio101.com,24,20.192,21.491
691,khnr.com,24,17.143,20.03
692,caribbeanbusiness.com,18,21.354,3.0567
693,thedailystar.net,9,9.3393,-3.5976
694,postcrescent.com,1,-7.4673,21.061
695,nola.com,19,40.813,-17.975
696,local21news.com,3,3.9907,-11.280999999999999
697,kompas.com,1,-6.778,25.613000000000003
698,greekherald.com,9,11.175,-5.0658
699,gjsentinel.com,10,-2.5004,18.643
700,wbmq.net,19,41.266000000000005,-19.55
701,ktul.com,12,-1.9359,9.7495
702,kyma.com,24,20.13,20.293
703,tucsonpost.com,24,17.971,20.451
704,ideastream.org,24,17.116,19.963
705,thestarpress.com,9,10.725,-3.1445
706,fijisun.com.fj,18,20.982,3.2908
707,myarklamiss.com,23,-16.785999999999998,-8.6244
708,dailysabah.com,24,19.652,21.549
709,1340wjrw.com,16,-28.237,-26.748
710,lubbockonline.com,16,-27.487,-27.669
711,insideedition.com,3,3.8,-11.556
712,everythinglubbock.com,17,-13.447000000000001,7.3603
713,gazetteandherald.co.uk,24,16.479,18.22
714,whav.net,22,-4.0931,-16.187
715,lycos.com,24,16.165,20.456
716,wlad.com,6,8.4652,-22.205
717,manipalworldnews.com,9,11.879000000000001,-1.8751
718,prnewswire.com,23,-16.823,-8.1459
719,wbbl.com,24,17.41,19.893
720,nbc12.com,1,-9.1591,28.939
721,nbc4i.com,24,16.444000000000003,19.265
722,mysinchew.com,4,-32.909,3.9530000000000003
723,wdtimes.com,1,-9.0925,27.236
724,defencenews.in,3,5.2069,-9.6744
725,samakal.net,1,-7.6317,17.570999999999998
726,newzealandstar.com,18,21.24,3.7324
727,13wham.com,1,-9.1803,15.84
728,forextv.com,25,-8.4436,9.1812
729,cbs58.com,24,15.468,18.863
730,allenbwest.com,5,-20.774,6.8043
731,thegazette.com,5,-21.069000000000003,6.9749
732,themercury.com.au,0,10.374,1.5026
733,theconservativetreehouse.com,1,-4.5831,23.54
734,southernminn.com,24,15.124,22.423000000000002
735,krtv.com,13,38.895,-4.5585
736,lasvegassun.com,9,8.9017,-3.5629
737,bracknellnews.co.uk,14,-12.775,10.6
738,messenger-inquirer.com,11,-2.1703,14.228
739,wpde.com,13,42.893,-5.4061
740,adirondackdailyenterprise.com,4,-31.053,2.2303
741,wtoc.com,16,-28.418000000000003,-27.116999999999997
742,krgv.com,12,-1.8914,9.8503
743,lillooetnews.net,23,-16.206,-7.053999999999999
744,thephuketnews.com,24,21.06,20.653000000000002
745,louthleader.co.uk,19,41.81,-18.177
746,lethbridgeherald.com,20,0.13271,5.689
747,onlineathens.com,0,1.0555,-0.97582
748,theedgemarkets.com,16,-27.412,-26.968000000000004
749,21alive.com,26,-5.3694,10.265999999999998
750,inewstoday.net,16,-27.783,-26.301
751,wistv.com,1,-4.7891,15.806
752,amarillo.com,16,-28.651999999999997,-26.993000000000002
753,effinghamdailynews.com,9,13.709000000000001,-5.1681
754,660news.com,8,18.826,-34.829
755,orilliapacket.com,24,16.135,20.054000000000002
756,skegnessstandard.co.uk,8,18.35,-35.77
757,pulseheadlines.com,16,-28.024,-26.906
758,timminspress.com,1,-10.203,15.07
759,register-herald.com,16,-27.677,-25.701999999999998
760,710wfnr.com,16,-28.289,-26.265
761,townsvillebulletin.com.au,23,-16.657,-8.6898
762,cumberlink.com,24,16.995,19.930999999999997
763,nationalmirroronline.net,23,-16.176,-7.4237
764,toptechnews.com,23,-16.152,-7.2855
765,youthkiawaaz.com,1,-7.5693,20.941
766,freakoutnation.com,19,41.477,-17.765
767,aldergrovestar.com,1,-6.2181,16.479
768,chesterlestreetadvertiser.co.uk,3,5.6132,-10.482000000000001
769,agrinews-pubs.com,1,-6.3417,15.917
770,lazer993.com,2,5.1669,-3.8852
771,necn.com,24,15.812999999999999,20.111
772,gaynz.com,18,21.851,3.5364
773,citynews.ca,16,-27.784000000000002,-27.038
774,lebanondailyrecord.com,11,-2.1411,14.093
775,asianews.it,26,-5.0618,10.209
776,fox4news.com,0,-10.790999999999999,9.3131
777,klewtv.com,1,-7.7085,14.222999999999999
778,uppermichiganssource.com,9,13.617,-2.8273
779,geo.tv,1,-6.9717,25.484
780,huffingtonpost.com,16,-28.840999999999998,-26.278000000000002
781,indiagazette.com,16,-27.671,-26.204
782,ctvnews.ca,1,-9.3758,15.755
783,newstalk990.com,21,18.702,-30.366
784,emailwire.com,16,-27.9,-27.105999999999998
785,iheart.com,17,-13.433,7.7886
786,lebanon-express.com,16,-28.807,-25.968000000000004
787,goodmenproject.com,16,-26.766,-26.985
788,weeklytimesnow.com.au,16,-28.533,-25.77
789,cctv.com,16,-27.93,-25.916999999999998
790,pointradio.com,22,-3.3336,-16.118
791,investors.com,1,-4.4248,13.225
792,freerepublic.com,16,-28.069000000000003,-27.986
793,observer-reporter.com,13,41.452,-10.797
794,philstar.com,26,-5.0563,10.275
795,independent.com.mt,11,-2.195,14.248
796,knue.com,18,21.329,4.0905
797,en.vietnamplus.vn,22,-2.6668,-15.708
798,scmp.com,13,41.364,-11.449000000000002
799,nashfm1005.com,16,-27.329,-25.563000000000002
800,theweek.in,1,-10.892000000000001,15.845
801,planetsmag.com,23,-17.32,-8.1041
802,siouxcityjournal.com,7,-23.221999999999998,31.612
803,wlip.com,26,-5.1888,10.203
804,albuquerqueexpress.com,14,-14.102,11.755999999999998
805,reviewjournal.com,21,19.262,-27.94
806,girlsjustwannahaveguns.com,18,22.154,4.2383
807,paloaltoonline.com,18,21.808000000000003,2.9909
808,wtvq.com,24,19.292,21.250999999999998
809,rawstory.com,22,-2.8194,-16.203
810,orissadiary.com,16,-27.596999999999998,-28.48
811,aero-news.net,16,-27.111,-25.983
812,londonmercury.com,11,-2.1286,14.083
813,hyperallergic.com,9,11.14,-6.3423
814,caledonianrecord.com,1,-8.5793,18.658
815,kelo.com,3,5.2276,-10.176
816,wjactv.com,16,-27.386,-27.88
817,107jamz.com,17,-13.73,8.0294
818,local8now.com,16,-29.52,-27.888
819,kaumudi.com,9,10.184,-5.188
820,palestinemonitor.org,8,15.834000000000001,-35.774
821,outlookafghanistan.net,1,-13.296,24.658
822,tuoitrenews.vn,16,-28.625999999999998,-25.416
823,tribuneonlineng.com,3,7.5469,-8.4265
824,kykx1057.com,16,-26.787,-24.215
825,thedialog.org,16,-26.201,-25.825
826,kbtt.fm,0,-4.0125,7.0397
827,tewkesburyadmag.co.uk,1,-9.7279,15.904000000000002
828,kiwiblog.co.nz,26,-5.1778,10.242
829,ripr.org,18,21.739,2.9784
830,wboc.com,15,-10.385,-37.114000000000004
831,wtol.com,16,-27.211,-26.754
832,vishwagujarat.com,24,17.165,20.721
833,alderleyedge.com,26,-5.1834,10.31
834,sunraysiadaily.com.au,18,20.699,4.817
835,occupyilluminati.com,16,-28.494,-27.767
836,newstalk1400.us,12,-1.9956,10.286
837,kxly.com,1,-7.3493,12.629000000000001
838,winnipegfreepress.com,16,-25.269000000000002,-24.912
839,begadistrictnews.com.au,16,-27.537,-26.744
840,latrobevalleyexpress.com.au,24,17.365,19.27
841,af.mil,12,-1.8469,9.5781
842,dallassun.com,4,-31.805999999999997,2.265
843,wfae.org,22,-2.73,-15.933
844,wingam.com,13,41.835,-7.8291
845,startribune.com,21,19.174,-28.265
846,nigeriastandardnewspaper.com,1,-11.545,17.143
847,independent.co.uk,9,8.5725,-5.6934
848,sconeadvocate.com.au,26,-5.093,10.219
849,bendigoadvertiser.com.au,16,-27.289,-26.552
850,crcconnection.com,1,-18.383,20.088
851,ipswichadvertiser.com.au,0,-25.244,6.6782
852,ksyl.com,16,-26.32,-26.766
853,afghanistannews.net,16,-25.912,-27.986
854,peraktoday.com.my,3,6.5116,-10.251
855,eastcountymagazine.org,15,-8.7102,-36.234
856,saintpetersblog.com,15,-9.8349,-36.775
857,bucksfreepress.co.uk,14,-14.767999999999999,12.135
858,cbs4local.com,4,-29.041,6.6282
859,suttonguardian.co.uk,1,-15.467,19.192999999999998
860,gmatclub.com,11,-2.2498,14.091
861,wsrkfm.com,16,-26.185,-28.250999999999998
862,courthousenews.com,22,-2.3455,-15.21
863,1290wlby.com,4,-32.786,3.1897
864,justsaynews.com,23,-16.95,-8.7528
865,thisislocallondon.co.uk,16,-28.849,-26.568
866,timescall.com,25,-8.4088,9.427
867,middleeaststar.com,1,-5.7097,15.834000000000001
868,reveal.co.uk,15,-10.995999999999999,-36.157
869,kob.com,19,38.043,-18.662
870,mystatesman.com,17,-13.719000000000001,8.2787
871,nikkei.com,1,-6.2549,15.592
872,impartialreporter.com,23,-17.442999999999998,-8.1492
873,ohio.com,18,21.943,3.1451
874,3wv.com,18,22.445999999999998,3.5869999999999997
875,africaleader.com,18,20.708000000000002,2.2369
876,wbtv.com,18,17.914,2.5996
877,stardem.com,17,-14.132,7.5945
878,dailyitem.com,16,-26.725,-27.878
879,octafinance.com,16,-25.823,-26.929000000000002
880,thedpost.com,15,-10.821,-36.69
881,wesh.com,13,41.592,-8.3221
882,greatfallstribune.com,17,-13.37,7.7291
883,thepresidentpost.com,18,22.531999999999996,3.3377
884,9and10news.com,2,5.9185,-3.553
885,kcaw.org,11,-2.1749,14.172
886,dailyhive.com,17,-14.071,7.9769
887,fox4kc.com,15,-9.7385,-36.538000000000004
888,mrtimes.com,15,-9.6603,-36.683
889,udaipurkiran.com,15,-10.23,-36.488
890,sookenewsmirror.com,4,-31.930999999999997,2.9217
891,hotair.com,22,-3.383,-16.034000000000002
892,ajmc.com,18,21.541,4.0742
893,fox30jax.com,21,19.252,-28.03
894,slguardian.org,18,21.693,4.3268
895,bloodyelbow.com,1,-6.5221,24.756
896,am1260thescore.com,17,-13.899000000000001,7.7255
897,jamaicaobserver.com,3,3.1662,-12.335
898,lancasterfarming.com,18,21.971999999999998,3.5578
899,basildonstandard.co.uk,9,10.149,-0.75274
900,northerndailyleader.com.au,15,-9.8617,-35.539
901,juneesoutherncross.com.au,15,-10.34,-36.855
902,krwg.org,13,41.54,-10.338
903,savingadvice.com,1,-10.105,21.104
904,guardian-series.co.uk,15,-10.842,-35.725
905,news-sentinel.com,17,-13.398,8.0174
906,sunherald.com,0,-18.405,23.078000000000003
907,news4sanantonio.com,1,-7.1446,13.845999999999998
908,tsn.ca,10,-2.6278,18.834
909,publicradioeast.org,16,-25.224,-25.994
910,morning-times.com,14,-14.474,11.762
911,wsav.com,15,-10.587,-36.763000000000005
912,nbcchicago.com,1,-12.537,15.614
913,nbcdfw.com,1,-12.154000000000002,14.706
914,rewind943.com,18,22.603,3.4433
915,vancouversun.com,26,-5.2265,10.257
916,upnorthlive.com,16,-26.180999999999997,-25.194000000000003
917,abcnews4.com,17,-13.668,7.2063
918,411mania.com,17,-13.446,7.69
919,lowkickmma.com,1,-14.027999999999999,14.439
920,timescolonist.com,18,18.539,2.8906
921,tbo.com,15,-8.6343,-36.576
922,naracoorteherald.com.au,15,-10.049,-36.876
923,easttexasmatters.com,16,-28.614,-26.815
924,campaignasia.com,4,-29.092,6.7671
925,knoxvilledailysun.com,17,-13.880999999999998,7.7312
926,canadianbusiness.com,2,5.3328,-1.0572
927,irishmirror.ie,15,-10.937999999999999,-35.846
928,kfoxtv.com,17,-13.275,8.3173
929,newsradioklbj.com,17,-13.876,7.545
930,marklevinshow.com,16,-29.538,-26.426
931,macon.com,15,-10.870999999999999,-36.573
932,twtd.co.uk,15,-10.059,-35.909
933,amwalalghad.com,15,-9.9853,-35.476
934,4ro.com.au,11,-2.1262,14.193
935,burnleyexpress.net,9,11.314,-5.9756
936,jewishjournal.com,23,-15.892999999999999,-7.6743
937,wdam.com,14,-11.73,12.318
938,mandurahmail.com.au,23,-16.98,-8.122
939,770kkob.com,8,17.542,-31.611
940,thenownewspaper.com,15,-10.623,-35.655
941,ianslive.in,1,-10.845,17.139
942,newsweek.com,8,14.328,-35.74
943,vietnamtribune.com,0,19.171,0.078251
944,heraldextra.com,20,-0.20631999999999998,4.8589
945,eyretribune.com.au,15,-10.512,-36.315
946,vicnews.com,1,-8.3386,14.959000000000001
947,readingchronicle.co.uk,15,-9.8779,-36.253
948,pointofsale.com,1,-7.2111,20.000999999999998
949,929nin.com,26,-5.2725,10.245999999999999
950,mantecabulletin.com,19,39.17,-20.34
951,venturebeat.com,22,-2.8139,-14.972000000000001
952,fox5ny.com,0,-11.027999999999999,-23.656
953,catholicnews.com,14,-11.798,11.605
954,murrayvalleystandard.com.au,6,8.9777,-21.386999999999997
955,womenofchina.cn,22,-2.4022,-15.655999999999999
956,bdtonline.com,9,12.235,-5.2411
957,fortune.com,15,-10.51,-35.594
958,readymadeinvest.com,15,-9.8487,-35.804
959,witneygazette.co.uk,17,-13.567,8.3541
960,educationinvestor.co.uk,18,22.291999999999998,3.1009
961,gazettetimes.com,15,-10.345,-35.547
962,richmond.com,15,-8.6488,-36.014
963,alltechnews.org,9,9.5402,-6.7207
964,fox10tv.com,15,-10.99,-36.102
965,sakshipost.com,14,-11.905,11.977
966,abc17news.com,16,-27.791999999999998,-25.235
967,globegazette.com,15,-9.646,-36.08
968,abc57.com,9,12.722999999999999,-4.1231
969,mmafrenzy.com,18,22.305999999999997,4.1659
970,naharnet.com,23,-17.267,-8.7288
971,wearvalleyadvertiser.co.uk,15,-10.923,-36.348
972,milfordmercury.co.uk,1,-11.722000000000001,21.296
973,eham.net,9,11.79,-4.9763
974,endtimeheadlines.org,18,22.285,4.2094
975,unionrecorder.com,18,21.519000000000002,3.6889999999999996
976,wfmd.com,22,-1.7804,-15.651
977,trustedreviews.com,8,12.735999999999999,-31.511
978,nj.com,6,9.3397,-20.416
979,cnbc.com,9,10.644,-1.0675
980,braidwoodtimes.com.au,15,-10.475999999999999,-35.532
981,wxii12.com,0,-11.027999999999999,-23.658
982,ckrw.com,17,-14.027999999999999,7.932
983,delmarvapublicradio.net,1,-15.424000000000001,22.691999999999997
984,dreadcentral.com,18,22.537,3.6425
985,wthitv.com,17,-13.99,8.0039
986,wkbn.com,22,-2.6699,-15.867
987,24tanzania.com,18,22.3,2.9783
988,koamtv.com,16,-26.421999999999997,-26.23
989,ottawasun.com,22,-2.9157,-16.445999999999998
990,devang.com,18,17.545,2.4028
991,theindianawaaz.com,17,-13.804,8.1929
992,opb.org,22,-3.5103,-15.953
993,chinatopix.com,9,9.3051,-4.1386
994,arstechnica.com,18,21.804000000000002,3.0647
995,indiewire.com,18,22.435,3.7679
996,kdvr.com,15,-9.9116,-36.109
997,theuknews.com,22,-3.8287,-14.995
998,eppingforestguardian.co.uk,0,-11.027999999999999,-23.658
999,leamingtoncourier.co.uk,15,-10.38,-36.228
