,source,cluster,x,y
593,afghanistansun.com,8,-21.54,9.6894
594,ipswichadvertiser.com.au,10,-14.911,42.535
595,wxxv25.com,14,36.126999999999995,-9.0424
596,interaksyon.com,8,-21.629,10.257
597,maldivesindependent.com,8,-22.239,10.365
598,freethoughtblogs.com,17,25.641,10.593
599,theworldlink.com,14,34.371,-10.658
600,your4state.com,17,25.31,10.181000000000001
601,nikkei.com,1,-3.2939999999999996,-13.698
602,wicc600.com,16,24.897,-21.665
603,annistonstar.com,14,34.282,-10.878
604,modbee.com,16,22.905,-24.127
605,wtol.com,16,24.066,-21.76
606,wfin.com,10,-14.99,42.453
607,ourmidland.com,14,35.821999999999996,-9.4728
608,trivalleycentral.com,16,19.685,-22.445
609,bluemountainsgazette.com.au,16,19.08,-21.485
610,24indianews.com,8,-22.449,10.135
611,russiaherald.com,8,-20.594,10.520999999999999
612,thesun.co.uk,16,25.281,-22.476
613,messengernewspapers.co.uk,15,7.5841,27.198
614,mainichi.jp,16,20.322,-21.49
615,grandforksherald.com,8,-22.238000000000003,9.1491
616,todaysknuckleball.com,2,13.64,13.842
617,suchtv.pk,8,-22.38,10.109
618,wcfcourier.com,21,2.8445,-17.907
619,wral.com,8,-21.680999999999997,9.8329
620,northyorkshireadvertiser.co.uk,14,34.399,-10.26
621,almasdarnews.com,9,2.2856,-8.9268
622,dothanfirst.com,16,22.219,-21.919
623,rustonleader.com,8,-21.2,10.589
624,parentherald.com,16,24.505,-20.563000000000002
625,nbc-2.com,8,-21.455,9.2915
626,greenwichfreepress.com,16,18.789,-22.565
627,wvah.com,16,22.038,-20.239
628,thezimbabwemail.com,2,7.2081,10.298
629,bloomberg.com,19,7.3075,-11.327
630,libertytribune.com,8,-22.029,9.9513
631,kelo.com,10,-15.690999999999999,46.155
632,wqow.com,8,-21.33,11.001
633,riverinaleader.com.au,16,20.951999999999998,-23.715999999999998
634,oxfordtimes.co.uk,8,-21.74,10.812999999999999
635,dothaneagle.com,9,-5.8792,-6.2973
636,tucson.com,8,-20.991,10.203
637,securityinfowatch.com,2,7.8181,13.747
638,newsnation.in,16,21.816999999999997,-21.255
639,nripress.com,8,-20.939,9.6725
640,mercurynews.com,2,8.5515,11.050999999999998
641,autonews.com,4,-31.074,-17.179000000000002
642,tri-cityherald.com,4,-37.234,-15.45
643,tennesseedaily.com,8,-21.01,9.3302
644,ok.co.uk,0,-0.020541999999999998,9.4115
645,malaysiandigest.com,10,-18.737000000000002,44.32899999999999
646,fibre2fashion.com,14,35.086999999999996,-8.374
647,palestinemonitor.org,15,6.3183,27.443
648,radioroxy.com,16,23.365,-21.369
649,kentontimes.com,1,-2.2405,-16.588
650,peakoil.com,17,25.193,10.498
651,waterford-news.ie,2,2.8086,15.132
652,heraldstandard.com,16,20.01,-21.265
653,theolympian.com,1,-1.0944,-16.562
654,krmg.com,17,25.994,11.474
655,stalbansreview.co.uk,1,-7.8289,-29.252
656,zerohedge.com,17,25.976999999999997,10.638
657,mrtimes.com,2,4.4421,14.762
658,austin360.com,16,21.05,-21.01
659,wcrz.com,1,-3.4602,-15.249
660,wndu.com,10,-20.057000000000002,45.106
661,963jackfm.com,2,5.0413,15.017000000000001
662,blacktownsun.com.au,8,-22.691,9.6346
663,beat102103.com,16,21.329,-22.616999999999997
664,coastaldigest.com,8,-18.684,7.1072
665,thenewsnigeria.com.ng,1,-3.8996,-11.872
666,americanbazaaronline.com,2,16.006,13.491
667,barbertonherald.com,8,-22.014,11.135
668,dhakatribune.com,17,26.61,11.773
669,kpbs.org,15,7.7231,30.991
670,927thedrive.net,14,34.556999999999995,-10.479000000000001
671,newcastlestar.com.au,16,20.83,-22.156
672,wypr.org,1,-3.4275,-16.799
673,newstribune.com,16,19.925,-21.055
674,punchng.com,2,14.815999999999999,14.081
675,brandonsun.com,11,30.853,32.567
676,greensboro.com,10,-18.394000000000002,46.78
677,meridianbooster.com,16,21.596,-21.781999999999996
678,postcrescent.com,2,9.3478,11.515999999999998
679,canadianbusiness.com,17,26.395,10.931
680,fijisun.com.fj,16,22.256999999999998,-22.069000000000003
681,nigeriatoday.ng,8,-22.373,11.311
682,enewspf.com,10,-16.777,42.953
683,newsnow.in,4,-31.063000000000002,-16.573
684,vegasnews.com,10,-18.4,44.341
685,fortmorgantimes.com,16,22.124000000000002,-22.215999999999998
686,justsaynews.com,16,21.349,-20.211
687,mideasttime.com,16,20.979,-21.156
688,metrojacksonville.com,16,22.544,-22.566999999999997
689,969therock.com,18,8.8138,-17.923
690,voanews.com,10,-17.854,42.166000000000004
691,lex18.com,20,21.186,-2.9272
692,drf.com,16,23.945,-21.182
693,post-gazette.com,16,23.708000000000002,-20.122
694,wsbt.com,10,-18.935,43.808
695,democratherald.com,1,-10.198,-29.177
696,venezuelastar.com,16,21.379,-23.465999999999998
697,thenewstribune.com,9,-4.2476,-6.1169
698,cvbugle.com,1,-4.6963,-16.768
699,dallasnews.com,17,26.334,10.577
700,middevonstar.co.uk,0,16.76,2.1837
701,newschannel20.com,2,14.125,11.165
702,newstimes.com,2,7.6278,11.529000000000002
703,exceptionmag.com,17,25.416,9.9611
704,voiceofalexandria.com,21,0.80067,-19.635
705,thesundaily.my,2,9.4571,12.759
706,z1041.com,16,21.88,-21.366
707,heraldmalaysia.com,8,-21.314,9.1046
708,noise11.com,16,23.511,-20.82
709,newcanaannewsonline.com,2,8.046,10.051
710,braintreeandwithamtimes.co.uk,1,-3.0451,-18.937
711,hardenexpress.com.au,1,-8.2255,-10.907
712,sciencedaily.com,11,31.113000000000003,30.866
713,rinf.com,16,24.193,-21.794
714,ptinews.com,1,-0.7989,-15.243
715,expressnews.com,1,-9.879,-15.998
716,rtb.gov.bn,16,22.884,-22.488000000000003
717,goondiwindiargus.com.au,21,0.40703,-20.011
718,rochdaleonline.co.uk,2,7.747999999999999,9.4858
719,voiceofvienna.org,16,20.464000000000002,-20.59
720,straitstimes.com,2,10.845999999999998,9.4056
721,maitlandmercury.com.au,1,-6.9995,-12.429
722,sewardcitynews.com,15,6.5451,33.44
723,technology.indiaeveryday.in,16,21.122,-22.535
724,ominecaexpress.com,8,-21.677,8.8555
725,sacbee.com,1,-12.044,-15.081
726,kval.com,2,17.149,13.405
727,fox43.com,4,-35.361,-13.242
728,courierpress.com,1,-6.0029,-18.076
729,evergreeninvestor.com,16,21.708000000000002,-21.308000000000003
730,usmagazine.com,16,22.375,-20.698
731,wksn.com,1,-8.2887,-14.595
732,ekekeee.com,2,8.4092,12.183
733,thinkprogress.org,21,0.25966,-20.262
734,columbiamissourian.com,16,21.203000000000003,-21.5
735,ktts.com,17,26.0,11.645999999999999
736,newkerala.com,8,-20.180999999999997,5.4721
737,maysville-online.com,14,34.518,-10.335
738,merimbulanewsweekly.com.au,10,-18.496,46.184
739,virginislandsdailynews.com,13,3.6107,-12.460999999999999
740,mondaymag.com,11,31.283,31.855999999999998
741,wordpress.com,16,22.614,-23.403000000000002
742,herald.co.zw,15,7.1647,29.028000000000002
743,6abc.com,1,-5.0677,-12.62
744,desmoinesregister.com,16,21.355999999999998,-21.476999999999997
745,bollywoodmantra.com,1,-2.8575,-19.457
746,piratefm.co.uk,19,7.3311,-11.324000000000002
747,dublinlive.ie,2,4.9463,16.153
748,stlouisstar.com,9,2.4694,-9.0621
749,wtka.com,15,6.8751,32.048
750,abc12.com,14,36.068000000000005,-8.7897
751,gattonstar.com.au,15,6.9649,31.557
752,hpherald.com,2,6.1465,7.6277
753,dungogchronicle.com.au,10,-17.531,42.93899999999999
754,chron.com,2,3.8044,12.456
755,theusnews.com,17,25.901,10.992
756,prnewswire.com,1,-1.2409,-15.995999999999999
757,morningjournal.com,8,-20.485,5.3867
758,greenbaypressgazette.com,22,-16.409000000000002,5.3807
759,wblk.com,20,21.57,-3.5216
760,elpasotimes.com,13,3.5129,-12.345999999999998
761,globenewswire.com,19,7.2436,-11.341
762,dailyexcelsior.com,14,35.599000000000004,-9.4678
763,capebretonpost.com,1,-7.8197,-26.372
764,bostonstar.com,2,6.7878,12.419
765,statesboroherald.com,22,-15.645999999999999,5.7793
766,icitizen.com,11,29.908,31.866
767,abc17news.com,21,4.3368,-21.134
768,stockhouse.com,21,3.8827,-19.057000000000002
769,rsn.net.au,19,7.3701,-11.308
770,ruthfullyyours.com,2,12.844000000000001,14.379000000000001
771,hindustantimes.com,1,-4.9463,-17.993
772,pressenterpriseonline.com,8,-22.160999999999998,5.7936
773,khq.com,9,2.8734,-7.6037
774,kait8.com,19,7.2217,-11.349
775,recorderonline.com,2,6.8853,8.6468
776,ktvu.com,15,6.9703,31.487
777,nwherald.com,2,7.7533,12.43
778,bellanaija.com,17,25.401999999999997,10.915
779,qctimes.com,0,16.628,3.3258
780,sglinks.com,15,7.5524,32.071999999999996
781,mycitizensnews.com,0,2.6959,-17.205
782,timesdaily.com,9,0.6206,-12.035
783,fox10phoenix.com,22,-15.474,5.8274
784,wdtimes.com,15,7.4079,27.805
785,huffingtonpost.in,19,7.3417,-11.325999999999999
786,wsws.org,20,20.840999999999998,-3.2609
787,dailyrecord.co.uk,15,7.2147,33.493
788,visaliatimesdelta.com,1,-8.0619,-17.141
789,am1070theanswer.com,13,2.9366,-11.02
790,zimbabwestar.com,17,25.214000000000002,11.559000000000001
791,thefanfm.com,21,0.50851,-20.006
792,independentsentinel.com,2,6.7569,12.054
793,wallowa.com,14,36.024,-9.3409
794,ew.com,20,21.076999999999998,-3.7945
795,localnews8.com,1,-4.099,-15.850999999999999
796,nbcphiladelphia.com,9,0.62327,-9.293
797,valleycentral.com,2,3.9783,13.235999999999999
798,whitsundaytimes.com.au,14,34.825,-8.8345
799,kazu.org,1,-2.8928,-15.2
800,newschannel6now.com,2,17.930999999999997,13.407
801,wfasam.com,8,-20.029,5.8447
802,wisconsin106.com,21,2.2491,-21.127
803,lasvegasnvblog.com,13,2.8297,-12.265
804,kbzk.com,21,4.4834,-21.878
805,chestertontribune.com,1,-3.9048,-15.251
806,deccanchronicle.com,19,7.2716,-11.345
807,uloop.com,17,26.024,10.075
808,humanitariannews.org,2,8.4647,10.636
809,helenair.com,18,8.4248,-18.000999999999998
810,herald-dispatch.com,18,8.3484,-17.719
811,saltlakecitysun.com,15,6.8149,28.436
812,fastcoexist.com,15,6.8484,33.346
813,easttexasmatters.com,21,4.6642,-22.011
814,newswest9.com,16,21.529,-21.987
815,mywabashvalley.com,9,-0.6917300000000001,-11.308
816,kxlf.com,9,-1.3491,-8.0776
817,bearingarms.com,20,21.426,-3.301
818,dailyastorian.com,15,7.4026,33.675
819,rte.ie,21,0.4763,-20.027
820,sbs.com.au,9,-0.65298,-11.373
821,thereporter.com,1,-3.3451,-14.389000000000001
822,tor.com,1,-2.4784,-17.44
823,demingheadlight.com,15,5.7582,30.355999999999998
824,gizmodo.com.au,2,4.3909,13.883
825,dumbartonreporter.co.uk,9,-3.1477,-6.2267
826,cbs19.tv,21,1.2684,-19.761
827,centredaily.com,20,20.843000000000004,-3.4495
828,portpirierecorder.com.au,18,8.2533,-18.022000000000002
829,xtra99.com,15,6.0054,32.359
830,mideast-times.com,21,5.1586,-21.322
831,journalreview.com,2,12.939,12.839
832,wane.com,2,2.9822,10.603
833,thisislocallondon.co.uk,9,-2.8219,-7.5881
834,wpjljr.com,0,16.62,3.2457
835,chicagocrusader.com,20,21.320999999999998,-3.917
836,wxkr.com,15,5.6347,32.219
837,peterboroughtoday.co.uk,9,-3.2066,-6.7294
838,metronews.ca,14,35.659,-8.3127
839,cheknews.ca,15,6.1262,33.121
840,eveningexpress.co.uk,15,5.2794,32.071999999999996
841,thestandard.org.nz,18,6.524,-16.375
842,capitolhillseattle.com,15,4.9697,32.94
843,vancouverisland.ctvnews.ca,5,5.1728,-3.1686
844,myhealthbowl.com,15,5.7062,33.93
845,morningstaronline.co.uk,15,5.9222,32.849000000000004
846,kiro7.com,22,-15.51,5.8976
847,lifenews.com,8,-21.108,7.7265
848,inquirer.net,20,21.065,-3.2083
849,noosanews.com.au,1,-4.141,-19.852
850,ealingtimes.co.uk,15,6.9184,30.521
851,klyq.com,7,-7.696000000000001,20.909000000000002
852,news957.com,18,8.2407,-17.819000000000003
853,popsugar.com.au,9,-3.5291,-6.2673
854,primenews.com.bd,2,6.3835,14.213
855,coasttocoastam.com,9,-3.7111,-5.8213
856,lakelandtimes.com,15,8.4778,30.953000000000003
857,myfoxspokane.com,1,-1.6106,-14.929
858,townandcountrymagazine.com.au,0,11.554,-13.529000000000002
859,postregister.com,18,8.3143,-18.145
860,capitalgazette.com,18,8.3744,-17.814
861,westerngazette.ca,8,-20.465999999999998,7.6932
862,oberonreview.com.au,15,7.973,32.503
863,oann.com,3,-12.72,-18.077
864,wftv.com,9,2.3605,-8.5056
865,pressreleaserocket.net,15,6.0144,33.657
866,yourwestvalley.com,9,0.81276,-9.1734
867,mapleridgenews.com,9,0.34018000000000004,-12.585999999999999
868,nbclosangeles.com,9,-3.5473,-6.3373
869,citifmonline.com,2,13.955,13.6
870,wiscassetnewspaper.com,0,11.547,-13.527000000000001
871,cumberlink.com,1,-2.7581,-15.718
872,kneb.com,2,3.6695,10.280999999999999
873,ivpressonline.com,15,6.4854,32.779
874,kmaj1440.com,19,7.3377,-11.319
875,dailystar.co.uk,21,4.5727,-21.641
876,stockandland.com.au,1,-4.0621,-12.685
877,kisscasper.com,17,26.214000000000002,9.8503
878,dailytribune.net,1,-10.132,-9.8597
879,azdailysun.com,14,35.04,-9.1304
880,newser.com,22,-15.47,5.8613
881,westernadvocate.com.au,14,35.272,-9.2541
882,thetelegraphandargus.co.uk,9,-2.8651,-5.8638
883,commercialappeal.com,6,-15.177999999999999,-9.2824
884,krgv.com,15,7.0046,29.311999999999998
885,af.mil,5,4.4309,-3.9988
886,malaysia-chronicle.com,15,6.1435,33.442
887,wbmq.net,15,6.7402,34.041
888,kvor.com,17,25.53,11.511
889,1640thechamp.com,2,7.8171,12.431
890,laois-nationalist.ie,18,8.2597,-17.878
891,timminspress.com,17,25.781,10.700999999999999
892,kix1025.com,19,6.4707,-11.554
893,aberdeennews.com,21,4.9658,-21.209
894,krvn.com,21,4.7221,-21.336
895,panarmenian.net,2,6.2313,14.155999999999999
896,slinkingtowardretirement.com,15,4.874,33.647
897,givemeliberty01.com,11,31.883000000000003,33.028
898,westerlynews.ca,18,8.0888,-17.509
899,wtxl.com,10,-15.147,46.18600000000001
900,centralwesterndaily.com.au,21,4.3838,-20.837
901,kmjnow.com,9,-0.62725,-8.5554
902,bigcountryhomepage.com,21,5.0212,-21.559
903,wctv.tv,17,25.724,11.716
904,rottentomatoes.com,9,-2.1539,-7.542999999999999
905,telegraphindia.com,21,4.872,-20.916999999999998
906,standard.net,15,6.0632,31.625999999999998
907,kfgo.com,18,8.1699,-17.857
908,daijiworld.com,2,3.8507,14.395
909,udayavani.com,1,-10.135,-22.919
910,stratfor.com,18,8.6428,-18.149
911,kaumudiglobal.com,9,-2.985,-9.7963
912,labourlist.org,15,7.3441,30.237
913,keighleynews.co.uk,0,-0.026404,9.4107
914,hawkesburygazette.com.au,1,-5.2225,-16.039
915,mysuncoast.com,21,2.7156,-17.671
916,cruxnow.com,2,11.421,11.345999999999998
917,wkrb13.com,2,5.2667,15.5
918,muscatinejournal.com,9,-1.1545,-8.7016
919,themercury.com.au,15,5.3215,33.716
920,tribune242.com,19,7.3448,-11.315999999999999
921,bangordailynews.com,21,4.1451,-21.578000000000003
922,liverpoolchampion.com.au,5,5.2045,-1.8306
923,knpr.org,20,21.288,-3.7395
924,wibw.com,14,36.062,-8.9715
925,theradiovault.net,2,14.327,12.708
926,thisiswiltshire.co.uk,3,-13.958,-15.765999999999998
927,joe.co.uk,15,5.6635,32.756
928,weartv.com,21,5.0267,-21.046999999999997
929,wbko.com,9,-2.9515,-6.2269
930,wrp.org.uk,17,26.529,10.862
931,patch.com,17,25.363000000000003,11.187999999999999
932,shootonline.com,15,5.4811,32.952
933,onenewsnow.com,20,21.46,-3.3448
934,crainscleveland.com,21,4.011,-21.541999999999998
935,punemirror.in,14,35.891,-8.2903
936,xinhuanet.com,17,26.101,10.460999999999999
937,wbaltv.com,6,-14.642999999999999,-9.6928
938,metrotimes.com,15,7.5206,32.99
939,lifehacker.com,21,0.44823,-19.543
940,kpax.com,21,4.2781,-21.533
941,abc11.com,1,-7.709,-12.380999999999998
942,newsbug.info,15,6.3425,31.5
943,progressillinois.com,0,11.555,-13.524000000000001
944,fox5atlanta.com,2,11.167,11.280999999999999
945,financialexpress.com,17,25.145,11.255999999999998
946,kclu.org,15,6.3984,32.311
947,californiatelegraph.com,15,6.3156,31.11
948,durhamadvertiser.co.uk,17,25.726,10.453
949,thescottishfarmer.co.uk,1,-1.6177,-15.163
950,3wv.com,9,-3.7783,-6.1766
951,wboc.com,13,3.5554,-12.395
952,nbcdfw.com,21,3.9702,-21.160999999999998
953,kten.com,15,6.3505,32.562
954,peacearchnews.com,15,7.2668,32.89
955,kswo.com,21,4.7543,-21.014
956,wjle.com,1,-4.3484,-19.713
957,talkradio101.com,15,5.4116,31.372
958,lowellsun.com,22,-15.479000000000001,5.8534
959,cnycentral.com,20,21.346,-3.5869
960,dailyadvertiser.com.au,20,20.929000000000002,-3.6405
961,wowt.com,18,8.9246,-19.197
962,en.people.cn,21,4.4634,-20.719
963,cbs5az.com,17,25.114,10.59
964,echonews.com.au,1,-11.887,-12.163
965,rappler.com,9,-1.3869999999999998,-10.308
966,maannews.com,2,8.1838,10.03
967,560cfos.ca,20,20.962,-3.6349
968,bdtonline.com,17,27.174,10.352
969,columbustelegram.com,21,5.0332,-21.754
970,thedailycoin.org,18,8.484,-17.737000000000002
971,q961.com,15,6.1659,32.492
972,kugn.com,20,21.0,-3.2688
973,washtimesherald.com,15,5.9381,33.711
974,thechronicleherald.ca,0,16.648,3.4737
975,wsav.com,8,-21.51,6.5559
976,hillsnews.com.au,15,6.8431,32.565
977,abc3340.com,1,-1.7315,-14.169
978,ksby.com,20,21.008000000000003,-3.7119999999999997
979,whec.com,15,5.7578,31.458000000000002
980,foxnews.com,9,-3.1197,-6.2062
981,india.com,3,-15.122,-16.173
982,dailybulletin.com,21,4.535,-21.225
983,theloop.ca,21,4.5943,-21.500999999999998
984,waldina.com,15,5.5957,34.073
985,motoring.com.au,0,11.547,-13.527000000000001
986,stevenspointjournal.com,9,-1.5879,-7.9985
987,wistv.com,15,7.4363,32.499
988,kbtx.com,15,6.2491,34.123000000000005
989,salemnews.com,2,6.917000000000001,8.6304
990,gannawarratimes.com.au,13,3.8576,-12.744000000000002
991,hutchnews.com,15,5.7354,33.356
992,sunherald.com,15,5.3002,33.406
993,okcfox.com,8,-20.302,4.8982
994,kvue.com,20,21.393,-3.4829
995,iomtoday.co.im,20,21.348000000000003,-3.3138
996,suntimes.com,15,5.695,32.469
997,virginiamn.com,15,5.0984,32.214
998,thephuketnews.com,22,-15.493,5.8613
999,reportuk.org,17,26.041999999999998,10.482999999999999
